source_id,tile_id,split,image_path,x,y,width,height,source_width,source_height,tile_index,overlap_with_previous_x,annotations
164600061,164600061__x1776_y0000,test,clean/164600061__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
164600071,164600071__x0000_y0000,test,clean/164600071__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
164600071,164600071__x0896_y0000,test,clean/164600071__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
164600071,164600071__x1776_y0000,test,clean/164600071__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
164600073,164600073__x0000_y0000,test,clean/164600073__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
164600073,164600073__x0896_y0000,test,clean/164600073__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
164600073,164600073__x1776_y0000,test,clean/164600073__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165200076,165200076__x0000_y0000,test,clean/165200076__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165200076,165200076__x0896_y0000,test,clean/165200076__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165200076,165200076__x1776_y0000,test,clean/165200076__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165200078,165200078__x0000_y0000,test,clean/165200078__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165200078,165200078__x0896_y0000,test,clean/165200078__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165200078,165200078__x1776_y0000,test,clean/165200078__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165300032,165300032__x0000_y0000,test,clean/165300032__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165300032,165300032__x0896_y0000,test,clean/165300032__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165300032,165300032__x1776_y0000,test,clean/165300032__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165300036,165300036__x0000_y0000,test,clean/165300036__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165300036,165300036__x0896_y0000,test,clean/165300036__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165300036,165300036__x1776_y0000,test,clean/165300036__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165300047,165300047__x0000_y0000,test,clean/165300047__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165300047,165300047__x0896_y0000,test,clean/165300047__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165300047,165300047__x1776_y0000,test,clean/165300047__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165300048,165300048__x0000_y0000,test,clean/165300048__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165300048,165300048__x0896_y0000,test,clean/165300048__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165300048,165300048__x1776_y0000,test,clean/165300048__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165300055,165300055__x0000_y0000,test,clean/165300055__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165300055,165300055__x0896_y0000,test,clean/165300055__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165300055,165300055__x1776_y0000,test,clean/165300055__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165300057,165300057__x0000_y0000,test,clean/165300057__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165300057,165300057__x0896_y0000,test,clean/165300057__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165300057,165300057__x1776_y0000,test,clean/165300057__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165300072,165300072__x0000_y0000,test,clean/165300072__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165300072,165300072__x0896_y0000,test,clean/165300072__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165300072,165300072__x1776_y0000,test,clean/165300072__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165400011,165400011__x0000_y0000,test,clean/165400011__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165400011,165400011__x0896_y0000,test,clean/165400011__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165400011,165400011__x1776_y0000,test,clean/165400011__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165400014,165400014__x0000_y0000,test,clean/165400014__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165400014,165400014__x0896_y0000,test,clean/165400014__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165400014,165400014__x1776_y0000,test,clean/165400014__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165400033,165400033__x0000_y0000,test,clean/165400033__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165400033,165400033__x0896_y0000,test,clean/165400033__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165400033,165400033__x1776_y0000,test,clean/165400033__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165400054,165400054__x0000_y0000,test,clean/165400054__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165400054,165400054__x0896_y0000,test,clean/165400054__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165400054,165400054__x1776_y0000,test,clean/165400054__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165400070,165400070__x0000_y0000,test,clean/165400070__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165400070,165400070__x0896_y0000,test,clean/165400070__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165400070,165400070__x1776_y0000,test,clean/165400070__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165400074,165400074__x0000_y0000,test,clean/165400074__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165400074,165400074__x0896_y0000,test,clean/165400074__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165400074,165400074__x1776_y0000,test,clean/165400074__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165400081,165400081__x0000_y0000,test,clean/165400081__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165400081,165400081__x0896_y0000,test,clean/165400081__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165400081,165400081__x1776_y0000,test,clean/165400081__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165500004,165500004__x0000_y0000,test,clean/165500004__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165500004,165500004__x0896_y0000,test,clean/165500004__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165500004,165500004__x1776_y0000,test,clean/165500004__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165500006,165500006__x0000_y0000,test,clean/165500006__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165500006,165500006__x0896_y0000,test,clean/165500006__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165500006,165500006__x1776_y0000,test,clean/165500006__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165500010,165500010__x0000_y0000,test,clean/165500010__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165500010,165500010__x0896_y0000,test,clean/165500010__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165500010,165500010__x1776_y0000,test,clean/165500010__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165500044,165500044__x0000_y0000,test,clean/165500044__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165500044,165500044__x0896_y0000,test,clean/165500044__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165500044,165500044__x1776_y0000,test,clean/165500044__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165500045,165500045__x0000_y0000,test,clean/165500045__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165500045,165500045__x0896_y0000,test,clean/165500045__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165500045,165500045__x1776_y0000,test,clean/165500045__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165500051,165500051__x0000_y0000,test,clean/165500051__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165500051,165500051__x0896_y0000,test,clean/165500051__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165500051,165500051__x1776_y0000,test,clean/165500051__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165500052,165500052__x0000_y0000,test,clean/165500052__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165500052,165500052__x0896_y0000,test,clean/165500052__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165500052,165500052__x1776_y0000,test,clean/165500052__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165500053,165500053__x0000_y0000,test,clean/165500053__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165500053,165500053__x0896_y0000,test,clean/165500053__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165500053,165500053__x1776_y0000,test,clean/165500053__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165500054,165500054__x0000_y0000,test,clean/165500054__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165500054,165500054__x0896_y0000,test,clean/165500054__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165500054,165500054__x1776_y0000,test,clean/165500054__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165500055,165500055__x0000_y0000,test,clean/165500055__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165500055,165500055__x0896_y0000,test,clean/165500055__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165500055,165500055__x1776_y0000,test,clean/165500055__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165500058,165500058__x0000_y0000,test,clean/165500058__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165500058,165500058__x0896_y0000,test,clean/165500058__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165500058,165500058__x1776_y0000,test,clean/165500058__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165500060,165500060__x0000_y0000,test,clean/165500060__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165500060,165500060__x0896_y0000,test,clean/165500060__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165500060,165500060__x1776_y0000,test,clean/165500060__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165500064,165500064__x0000_y0000,test,clean/165500064__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165500064,165500064__x0896_y0000,test,clean/165500064__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165500064,165500064__x1776_y0000,test,clean/165500064__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165600001,165600001__x0000_y0000,test,clean/165600001__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165600001,165600001__x0896_y0000,test,clean/165600001__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165600001,165600001__x1776_y0000,test,clean/165600001__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165600017,165600017__x0000_y0000,test,clean/165600017__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165600017,165600017__x0896_y0000,test,clean/165600017__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165600017,165600017__x1776_y0000,test,clean/165600017__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165600039,165600039__x0000_y0000,test,clean/165600039__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165600039,165600039__x0896_y0000,test,clean/165600039__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165600039,165600039__x1776_y0000,test,clean/165600039__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165600053,165600053__x0000_y0000,test,clean/165600053__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165600053,165600053__x0896_y0000,test,clean/165600053__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165600053,165600053__x1776_y0000,test,clean/165600053__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165600060,165600060__x0000_y0000,test,clean/165600060__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165600060,165600060__x0896_y0000,test,clean/165600060__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165600060,165600060__x1776_y0000,test,clean/165600060__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165600063,165600063__x0000_y0000,test,clean/165600063__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165600063,165600063__x0896_y0000,test,clean/165600063__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165600063,165600063__x1776_y0000,test,clean/165600063__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165600071,165600071__x0000_y0000,test,clean/165600071__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165600071,165600071__x0896_y0000,test,clean/165600071__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165600071,165600071__x1776_y0000,test,clean/165600071__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165600078,165600078__x0000_y0000,test,clean/165600078__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165600078,165600078__x0896_y0000,test,clean/165600078__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165600078,165600078__x1776_y0000,test,clean/165600078__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165600079,165600079__x0000_y0000,test,clean/165600079__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165600079,165600079__x0896_y0000,test,clean/165600079__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165600079,165600079__x1776_y0000,test,clean/165600079__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165600084,165600084__x0000_y0000,test,clean/165600084__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165600084,165600084__x0896_y0000,test,clean/165600084__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165600084,165600084__x1776_y0000,test,clean/165600084__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165700002,165700002__x0000_y0000,test,clean/165700002__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165700002,165700002__x0896_y0000,test,clean/165700002__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165700002,165700002__x1776_y0000,test,clean/165700002__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165700020,165700020__x0000_y0000,test,clean/165700020__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165700020,165700020__x0896_y0000,test,clean/165700020__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165700020,165700020__x1776_y0000,test,clean/165700020__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165700023,165700023__x0000_y0000,test,clean/165700023__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165700023,165700023__x0896_y0000,test,clean/165700023__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165700023,165700023__x1776_y0000,test,clean/165700023__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165700026,165700026__x0000_y0000,test,clean/165700026__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165700026,165700026__x0896_y0000,test,clean/165700026__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165700026,165700026__x1776_y0000,test,clean/165700026__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165700027,165700027__x0000_y0000,test,clean/165700027__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165700027,165700027__x0896_y0000,test,clean/165700027__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165700027,165700027__x1776_y0000,test,clean/165700027__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165700032,165700032__x0000_y0000,test,clean/165700032__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165700032,165700032__x0896_y0000,test,clean/165700032__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165700032,165700032__x1776_y0000,test,clean/165700032__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165700047,165700047__x0000_y0000,test,clean/165700047__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165700047,165700047__x0896_y0000,test,clean/165700047__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165700047,165700047__x1776_y0000,test,clean/165700047__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165700067,165700067__x0000_y0000,test,clean/165700067__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165700067,165700067__x0896_y0000,test,clean/165700067__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165700067,165700067__x1776_y0000,test,clean/165700067__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165700071,165700071__x0000_y0000,test,clean/165700071__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165700071,165700071__x0896_y0000,test,clean/165700071__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165700071,165700071__x1776_y0000,test,clean/165700071__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165700072,165700072__x0000_y0000,test,clean/165700072__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165700072,165700072__x0896_y0000,test,clean/165700072__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165700072,165700072__x1776_y0000,test,clean/165700072__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165700077,165700077__x0000_y0000,test,clean/165700077__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165700077,165700077__x0896_y0000,test,clean/165700077__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165700077,165700077__x1776_y0000,test,clean/165700077__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165800011,165800011__x0000_y0000,test,clean/165800011__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165800011,165800011__x0896_y0000,test,clean/165800011__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165800011,165800011__x1776_y0000,test,clean/165800011__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165800017,165800017__x0000_y0000,test,clean/165800017__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165800017,165800017__x0896_y0000,test,clean/165800017__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165800017,165800017__x1776_y0000,test,clean/165800017__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165900029,165900029__x0000_y0000,test,clean/165900029__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165900029,165900029__x0896_y0000,test,clean/165900029__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165900029,165900029__x1776_y0000,test,clean/165900029__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165900044,165900044__x0000_y0000,test,clean/165900044__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165900044,165900044__x0896_y0000,test,clean/165900044__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165900044,165900044__x1776_y0000,test,clean/165900044__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165900071,165900071__x0000_y0000,test,clean/165900071__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165900071,165900071__x0896_y0000,test,clean/165900071__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165900071,165900071__x1776_y0000,test,clean/165900071__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
165900082,165900082__x0000_y0000,test,clean/165900082__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
165900082,165900082__x0896_y0000,test,clean/165900082__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
165900082,165900082__x1776_y0000,test,clean/165900082__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166100027,166100027__x0000_y0000,test,clean/166100027__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166100027,166100027__x0896_y0000,test,clean/166100027__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166100027,166100027__x1776_y0000,test,clean/166100027__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166100043,166100043__x0000_y0000,test,clean/166100043__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166100043,166100043__x0896_y0000,test,clean/166100043__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166100043,166100043__x1776_y0000,test,clean/166100043__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166100044,166100044__x0000_y0000,test,clean/166100044__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166100044,166100044__x0896_y0000,test,clean/166100044__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166100044,166100044__x1776_y0000,test,clean/166100044__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166100076,166100076__x0000_y0000,test,clean/166100076__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166100076,166100076__x0896_y0000,test,clean/166100076__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166100076,166100076__x1776_y0000,test,clean/166100076__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166300034,166300034__x0000_y0000,test,clean/166300034__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166300034,166300034__x0896_y0000,test,clean/166300034__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166300034,166300034__x1776_y0000,test,clean/166300034__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166300040,166300040__x0000_y0000,test,clean/166300040__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166300040,166300040__x0896_y0000,test,clean/166300040__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166300040,166300040__x1776_y0000,test,clean/166300040__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166300044,166300044__x0000_y0000,test,clean/166300044__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166300044,166300044__x0896_y0000,test,clean/166300044__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166300044,166300044__x1776_y0000,test,clean/166300044__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166300049,166300049__x0000_y0000,test,clean/166300049__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166300049,166300049__x0896_y0000,test,clean/166300049__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166300049,166300049__x1776_y0000,test,clean/166300049__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166300054,166300054__x0000_y0000,test,clean/166300054__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166300054,166300054__x0896_y0000,test,clean/166300054__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166300054,166300054__x1776_y0000,test,clean/166300054__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166300075,166300075__x0000_y0000,test,clean/166300075__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166300075,166300075__x0896_y0000,test,clean/166300075__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166300075,166300075__x1776_y0000,test,clean/166300075__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166300080,166300080__x0000_y0000,test,clean/166300080__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166300080,166300080__x0896_y0000,test,clean/166300080__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166300080,166300080__x1776_y0000,test,clean/166300080__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166300083,166300083__x0000_y0000,test,clean/166300083__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166300083,166300083__x0896_y0000,test,clean/166300083__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166300083,166300083__x1776_y0000,test,clean/166300083__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166300084,166300084__x0000_y0000,test,clean/166300084__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166300084,166300084__x0896_y0000,test,clean/166300084__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166300084,166300084__x1776_y0000,test,clean/166300084__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166400053,166400053__x0000_y0000,test,clean/166400053__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166400053,166400053__x0896_y0000,test,clean/166400053__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166400053,166400053__x1776_y0000,test,clean/166400053__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166400059,166400059__x0000_y0000,test,clean/166400059__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166400059,166400059__x0896_y0000,test,clean/166400059__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166400059,166400059__x1776_y0000,test,clean/166400059__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166400060,166400060__x0000_y0000,test,clean/166400060__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166400060,166400060__x0896_y0000,test,clean/166400060__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166400060,166400060__x1776_y0000,test,clean/166400060__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166400062,166400062__x0000_y0000,test,clean/166400062__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166400062,166400062__x0896_y0000,test,clean/166400062__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166400062,166400062__x1776_y0000,test,clean/166400062__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166400065,166400065__x0000_y0000,test,clean/166400065__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166400065,166400065__x0896_y0000,test,clean/166400065__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166400065,166400065__x1776_y0000,test,clean/166400065__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
166400068,166400068__x0000_y0000,test,clean/166400068__x0000_y0000.bmp,0,0,1024,1024,2800,1024,0,,[]
166400068,166400068__x0896_y0000,test,clean/166400068__x0896_y0000.bmp,896,0,1024,1024,2800,1024,1,128,[]
166400068,166400068__x1776_y0000,test,clean/166400068__x1776_y0000.bmp,1776,0,1024,1024,2800,1024,2,144,[]
